schedule.awayTeam.abbreviation,schedule.awayTeam.id,schedule.homeTeam.abbreviation,schedule.homeTeam.id,schedule.id,schedule.playedStatus,schedule.scheduleStatus,schedule.startTime,schedule.venue.id,schedule.venue.name,schedule.venueAllegiance,score.awayScoreTotal,score.homeScoreTotal
MIL,90,NOP,110,42479,COMPLETED,NORMAL,2017-12-14T01:00:00.000Z,103,Smoothie King Center,HOME,108.0,115.0
TOR,81,PHX,104,42480,COMPLETED,NORMAL,2017-12-14T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,115.0,109.0
CHA,93,HOU,109,42481,COMPLETED,NORMAL,2017-12-14T02:30:00.000Z,102,Toyota Center,HOME,96.0,108.0
DET,88,ATL,91,42482,COMPLETED,NORMAL,2017-12-15T00:30:00.000Z,20,Philips Arena,HOME,105.0,91.0
NYK,83,BRO,84,42483,COMPLETED,NORMAL,2017-12-15T00:30:00.000Z,78,Barclays Center,HOME,111.0,104.0
LAL,105,CLE,86,42484,COMPLETED,NORMAL,2017-12-15T01:00:00.000Z,80,Quicken Loans Arena,HOME,112.0,121.0
SAC,103,MIN,100,42485,COMPLETED,NORMAL,2017-12-15T01:00:00.000Z,94,Target Center,HOME,96.0,119.0
DAL,108,GSW,101,42486,COMPLETED,NORMAL,2017-12-15T03:30:00.000Z,95,Oracle Arena,HOME,97.0,112.0
MIA,92,CHA,93,42487,COMPLETED,NORMAL,2017-12-16T00:00:00.000Z,87,Spectrum Center,HOME,104.0,98.0
LAC,102,WAS,94,42488,COMPLETED,NORMAL,2017-12-16T00:00:00.000Z,13,Capital One Arena,HOME,91.0,100.0
OKL,96,PHI,85,42489,COMPLETED,NORMAL,2017-12-16T00:00:00.000Z,29,Wells Fargo Center,HOME,119.0,117.0
DET,88,IND,87,42490,COMPLETED,NORMAL,2017-12-16T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,104.0,98.0
POR,97,ORL,95,42491,COMPLETED,NORMAL,2017-12-16T00:00:00.000Z,89,Amway Center,HOME,95.0,88.0
BRO,84,TOR,81,42492,COMPLETED,NORMAL,2017-12-16T00:30:00.000Z,1,Air Canada Center,HOME,87.0,120.0
UTA,98,BOS,82,42493,COMPLETED,NORMAL,2017-12-16T00:30:00.000Z,27,TD Garden,HOME,107.0,95.0
ATL,91,MEM,107,42494,COMPLETED,NORMAL,2017-12-16T01:00:00.000Z,100,FedEx Forum,HOME,94.0,96.0
CHI,89,MIL,90,42495,COMPLETED,NORMAL,2017-12-16T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,115.0,109.0
NOP,110,DEN,99,42496,COMPLETED,NORMAL,2017-12-16T02:00:00.000Z,19,Pepsi Center,HOME,111.0,117.0
SAS,106,HOU,109,42497,COMPLETED,NORMAL,2017-12-16T02:30:00.000Z,102,Toyota Center,HOME,109.0,124.0
POR,97,CHA,93,42498,COMPLETED,NORMAL,2017-12-17T00:00:00.000Z,87,Spectrum Center,HOME,93.0,91.0
UTA,98,CLE,86,42499,COMPLETED,NORMAL,2017-12-17T00:30:00.000Z,80,Quicken Loans Arena,HOME,100.0,109.0
OKL,96,NYK,83,42500,COMPLETED,NORMAL,2017-12-17T00:30:00.000Z,12,Madison Square Garden,HOME,96.0,111.0
LAC,102,MIA,92,42501,COMPLETED,NORMAL,2017-12-17T01:00:00.000Z,86,American Airlines Arena,HOME,85.0,90.0
PHX,104,MIN,100,42502,COMPLETED,NORMAL,2017-12-17T01:00:00.000Z,94,Target Center,HOME,108.0,106.0
MIL,90,HOU,109,42503,COMPLETED,NORMAL,2017-12-17T01:00:00.000Z,102,Toyota Center,HOME,111.0,115.0
DAL,108,SAS,106,42504,COMPLETED,NORMAL,2017-12-17T01:30:00.000Z,99,AT&T Center,HOME,96.0,98.0
BOS,82,MEM,107,42505,COMPLETED,NORMAL,2017-12-17T02:00:00.000Z,100,FedEx Forum,HOME,102.0,93.0
SAC,103,TOR,81,42506,COMPLETED,NORMAL,2017-12-17T20:30:00.000Z,1,Air Canada Center,HOME,93.0,108.0
ORL,95,DET,88,42507,COMPLETED,NORMAL,2017-12-17T21:00:00.000Z,145,Little Caesars Arena,HOME,110.0,114.0
CLE,86,WAS,94,42508,COMPLETED,NORMAL,2017-12-17T23:00:00.000Z,13,Capital One Arena,HOME,106.0,99.0
IND,87,BRO,84,42509,COMPLETED,NORMAL,2017-12-17T23:00:00.000Z,78,Barclays Center,HOME,109.0,97.0
NYK,83,CHA,93,42510,COMPLETED,NORMAL,2017-12-19T00:00:00.000Z,87,Spectrum Center,HOME,91.0,109.0
BOS,82,IND,87,42511,COMPLETED,NORMAL,2017-12-19T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,112.0,111.0
MIA,92,ATL,91,42512,COMPLETED,NORMAL,2017-12-19T00:30:00.000Z,20,Philips Arena,HOME,104.0,110.0
UTA,98,HOU,109,42513,COMPLETED,NORMAL,2017-12-19T01:00:00.000Z,102,Toyota Center,HOME,99.0,120.0
PHI,85,CHI,89,42514,COMPLETED,NORMAL,2017-12-19T01:00:00.000Z,10,KeyBank Center,HOME,115.0,117.0
DEN,99,OKL,96,42515,COMPLETED,NORMAL,2017-12-19T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,94.0,95.0
POR,97,MIN,100,42516,COMPLETED,NORMAL,2017-12-19T01:00:00.000Z,94,Target Center,HOME,107.0,108.0
PHX,104,DAL,108,42517,COMPLETED,NORMAL,2017-12-19T01:30:00.000Z,2,American Airlines Center,HOME,97.0,91.0
LAC,102,SAS,106,42518,COMPLETED,NORMAL,2017-12-19T01:30:00.000Z,99,AT&T Center,HOME,91.0,109.0
GSW,101,LAL,105,42519,COMPLETED,NORMAL,2017-12-19T03:30:00.000Z,25,Staples Center,HOME,116.0,114.0
NOP,110,WAS,94,42520,COMPLETED,NORMAL,2017-12-20T00:00:00.000Z,13,Capital One Arena,HOME,106.0,116.0
SAC,103,PHI,85,42521,COMPLETED,NORMAL,2017-12-20T00:00:00.000Z,29,Wells Fargo Center,HOME,101.0,95.0
CLE,86,MIL,90,42522,COMPLETED,NORMAL,2017-12-20T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,116.0,119.0
TOR,81,CHA,93,42523,COMPLETED,NORMAL,2017-12-21T00:00:00.000Z,87,Spectrum Center,HOME,129.0,111.0
SAC,103,BRO,84,42524,COMPLETED,NORMAL,2017-12-21T00:30:00.000Z,78,Barclays Center,HOME,104.0,99.0
IND,87,ATL,91,42525,COMPLETED,NORMAL,2017-12-21T00:30:00.000Z,20,Philips Arena,HOME,105.0,95.0
MIA,92,BOS,82,42526,COMPLETED,NORMAL,2017-12-21T00:30:00.000Z,27,TD Garden,HOME,90.0,89.0
ORL,95,CHI,89,42527,COMPLETED,NORMAL,2017-12-21T01:00:00.000Z,10,KeyBank Center,HOME,94.0,112.0
LAL,105,HOU,109,42528,COMPLETED,NORMAL,2017-12-21T01:00:00.000Z,102,Toyota Center,HOME,122.0,116.0
UTA,98,OKL,96,42529,COMPLETED,NORMAL,2017-12-21T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,79.0,107.0
DET,88,DAL,108,42530,COMPLETED,NORMAL,2017-12-21T01:30:00.000Z,2,American Airlines Center,HOME,93.0,110.0
MIN,100,DEN,99,42531,COMPLETED,NORMAL,2017-12-21T02:00:00.000Z,19,Pepsi Center,HOME,112.0,104.0
SAS,106,POR,97,42532,COMPLETED,NORMAL,2017-12-21T03:00:00.000Z,91,Moda Center,HOME,93.0,91.0
MEM,107,GSW,101,42533,COMPLETED,NORMAL,2017-12-21T03:30:00.000Z,95,Oracle Arena,HOME,84.0,97.0
PHX,104,LAC,102,42534,COMPLETED,NORMAL,2017-12-21T03:30:00.000Z,25,Staples Center,HOME,95.0,108.0
TOR,81,PHI,85,42535,COMPLETED,NORMAL,2017-12-22T00:00:00.000Z,29,Wells Fargo Center,HOME,114.0,109.0
CHI,89,CLE,86,42536,COMPLETED,NORMAL,2017-12-22T00:00:00.000Z,80,Quicken Loans Arena,HOME,112.0,115.0
BOS,82,NYK,83,42537,COMPLETED,NORMAL,2017-12-22T01:00:00.000Z,12,Madison Square Garden,HOME,93.0,102.0
MEM,107,PHX,104,42538,COMPLETED,NORMAL,2017-12-22T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,95.0,97.0
SAS,106,UTA,98,42539,COMPLETED,NORMAL,2017-12-22T03:30:00.000Z,92,Vivint Smart Home Arena,HOME,89.0,100.0
NOP,110,ORL,95,42540,COMPLETED,NORMAL,2017-12-23T00:00:00.000Z,89,Amway Center,HOME,111.0,97.0
NYK,83,DET,88,42541,COMPLETED,NORMAL,2017-12-23T00:00:00.000Z,145,Little Caesars Arena,HOME,101.0,104.0
WAS,94,BRO,84,42542,COMPLETED,NORMAL,2017-12-23T00:30:00.000Z,78,Barclays Center,HOME,84.0,119.0
LAC,102,HOU,109,42543,COMPLETED,NORMAL,2017-12-23T01:00:00.000Z,102,Toyota Center,HOME,128.0,118.0
CHA,93,MIL,90,42544,COMPLETED,NORMAL,2017-12-23T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,104.0,109.0
DAL,108,MIA,92,42545,COMPLETED,NORMAL,2017-12-23T01:00:00.000Z,86,American Airlines Arena,HOME,101.0,113.0
ATL,91,OKL,96,42546,COMPLETED,NORMAL,2017-12-23T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,117.0,120.0
DEN,99,POR,97,42547,COMPLETED,NORMAL,2017-12-23T03:00:00.000Z,91,Moda Center,HOME,102.0,85.0
LAL,105,GSW,101,42548,COMPLETED,NORMAL,2017-12-23T03:30:00.000Z,95,Oracle Arena,HOME,106.0,113.0
PHI,85,TOR,81,42549,COMPLETED,NORMAL,2017-12-23T22:00:00.000Z,1,Air Canada Center,HOME,86.0,102.0
ORL,95,WAS,94,42550,COMPLETED,NORMAL,2017-12-24T00:00:00.000Z,13,Capital One Arena,HOME,103.0,130.0
MIL,90,CHA,93,42551,COMPLETED,NORMAL,2017-12-24T00:00:00.000Z,87,Spectrum Center,HOME,106.0,111.0
BRO,84,IND,87,42552,COMPLETED,NORMAL,2017-12-24T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,119.0,123.0
CHI,89,BOS,82,42553,COMPLETED,NORMAL,2017-12-24T00:30:00.000Z,27,TD Garden,HOME,92.0,117.0
DAL,108,ATL,91,42554,COMPLETED,NORMAL,2017-12-24T00:30:00.000Z,20,Philips Arena,HOME,107.0,112.0
LAC,102,MEM,107,42555,COMPLETED,NORMAL,2017-12-24T01:00:00.000Z,100,FedEx Forum,HOME,112.0,115.0
NOP,110,MIA,92,42556,COMPLETED,NORMAL,2017-12-24T01:00:00.000Z,86,American Airlines Arena,HOME,109.0,94.0
OKL,96,UTA,98,42557,COMPLETED,NORMAL,2017-12-24T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,103.0,89.0
DEN,99,GSW,101,42558,COMPLETED,NORMAL,2017-12-24T01:30:00.000Z,95,Oracle Arena,HOME,96.0,81.0
MIN,100,PHX,104,42559,COMPLETED,NORMAL,2017-12-24T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,115.0,106.0
POR,97,LAL,105,42560,COMPLETED,NORMAL,2017-12-24T02:30:00.000Z,25,Staples Center,HOME,95.0,92.0
SAS,106,SAC,103,42561,COMPLETED,NORMAL,2017-12-24T03:00:00.000Z,97,Sleep Train Arena,HOME,108.0,99.0
PHI,85,NYK,83,43399,COMPLETED,NORMAL,2017-12-25T17:00:00.000Z,12,Madison Square Garden,NEUTRAL,105.0,98.0
CLE,86,GSW,101,42563,COMPLETED,NORMAL,2017-12-25T20:00:00.000Z,95,Oracle Arena,HOME,92.0,99.0
WAS,94,BOS,82,42564,COMPLETED,NORMAL,2017-12-25T22:30:00.000Z,27,TD Garden,HOME,111.0,103.0
HOU,109,OKL,96,42565,COMPLETED,NORMAL,2017-12-26T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,107.0,112.0
MIN,100,LAL,105,43400,COMPLETED,NORMAL,2017-12-26T03:30:00.000Z,25,Staples Center,NEUTRAL,121.0,104.0
IND,87,DET,88,42567,COMPLETED,NORMAL,2017-12-27T00:00:00.000Z,145,Little Caesars Arena,HOME,83.0,107.0
TOR,81,DAL,108,42568,COMPLETED,NORMAL,2017-12-27T00:00:00.000Z,2,American Airlines Center,HOME,93.0,98.0
ORL,95,MIA,92,42569,COMPLETED,NORMAL,2017-12-27T00:30:00.000Z,86,American Airlines Arena,HOME,89.0,107.0
CHI,89,MIL,90,42570,COMPLETED,NORMAL,2017-12-27T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,115.0,106.0
BRO,84,SAS,106,42571,COMPLETED,NORMAL,2017-12-27T01:30:00.000Z,99,AT&T Center,HOME,97.0,109.0
MEM,107,PHX,104,42572,COMPLETED,NORMAL,2017-12-27T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,97.0,99.0
UTA,98,DEN,99,42573,COMPLETED,NORMAL,2017-12-27T02:00:00.000Z,19,Pepsi Center,HOME,83.0,107.0
SAC,103,LAC,102,42574,COMPLETED,NORMAL,2017-12-27T03:30:00.000Z,25,Staples Center,HOME,95.0,122.0
DAL,108,IND,87,42575,COMPLETED,NORMAL,2017-12-28T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,98.0,94.0
BOS,82,CHA,93,42576,COMPLETED,NORMAL,2017-12-28T00:00:00.000Z,87,Spectrum Center,HOME,102.0,91.0
WAS,94,ATL,91,42577,COMPLETED,NORMAL,2017-12-28T00:30:00.000Z,20,Philips Arena,HOME,99.0,113.0
NYK,83,CHI,89,42578,COMPLETED,NORMAL,2017-12-28T01:00:00.000Z,10,KeyBank Center,HOME,87.0,92.0
DEN,99,MIN,100,42579,COMPLETED,NORMAL,2017-12-28T01:00:00.000Z,94,Target Center,HOME,125.0,128.0
BRO,84,NOP,110,42580,COMPLETED,NORMAL,2017-12-28T01:00:00.000Z,103,Smoothie King Center,HOME,113.0,128.0
TOR,81,OKL,96,42581,COMPLETED,NORMAL,2017-12-28T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,107.0,124.0
CLE,86,SAC,103,42582,COMPLETED,NORMAL,2017-12-28T03:00:00.000Z,97,Sleep Train Arena,HOME,95.0,109.0
MEM,107,LAL,105,42583,COMPLETED,NORMAL,2017-12-28T03:30:00.000Z,25,Staples Center,HOME,109.0,99.0
UTA,98,GSW,101,42584,COMPLETED,NORMAL,2017-12-28T03:30:00.000Z,95,Oracle Arena,HOME,101.0,126.0
DET,88,ORL,95,42585,COMPLETED,NORMAL,2017-12-29T00:00:00.000Z,89,Amway Center,HOME,89.0,102.0
HOU,109,BOS,82,42586,COMPLETED,NORMAL,2017-12-29T01:00:00.000Z,27,TD Garden,HOME,98.0,99.0
MIN,100,MIL,90,42587,COMPLETED,NORMAL,2017-12-29T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,96.0,102.0
NYK,83,SAS,106,42588,COMPLETED,NORMAL,2017-12-29T01:30:00.000Z,99,AT&T Center,HOME,107.0,119.0
PHI,85,POR,97,42589,COMPLETED,NORMAL,2017-12-29T03:30:00.000Z,91,Moda Center,HOME,110.0,114.0
HOU,109,WAS,94,42590,COMPLETED,NORMAL,2017-12-30T00:00:00.000Z,13,Capital One Arena,HOME,103.0,121.0
ATL,91,TOR,81,42591,COMPLETED,NORMAL,2017-12-30T00:30:00.000Z,1,Air Canada Center,HOME,98.0,111.0
MIL,90,OKL,96,42592,COMPLETED,NORMAL,2017-12-30T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,97.0,95.0
IND,87,CHI,89,42593,COMPLETED,NORMAL,2017-12-30T01:00:00.000Z,10,KeyBank Center,HOME,107.0,119.0
DAL,108,NOP,110,42594,COMPLETED,NORMAL,2017-12-30T01:00:00.000Z,103,Smoothie King Center,HOME,128.0,120.0
BRO,84,MIA,92,42595,COMPLETED,NORMAL,2017-12-30T01:00:00.000Z,86,American Airlines Arena,HOME,111.0,87.0
PHX,104,SAC,103,42596,COMPLETED,NORMAL,2017-12-30T03:00:00.000Z,97,Sleep Train Arena,HOME,111.0,101.0
CHA,93,GSW,101,42597,COMPLETED,NORMAL,2017-12-30T03:30:00.000Z,95,Oracle Arena,HOME,111.0,100.0
LAC,102,LAL,105,42598,COMPLETED,NORMAL,2017-12-30T03:30:00.000Z,25,Staples Center,HOME,121.0,106.0
SAS,106,DET,88,42599,COMPLETED,NORMAL,2017-12-31T00:00:00.000Z,145,Little Caesars Arena,HOME,79.0,93.0
NYK,83,NOP,110,42600,COMPLETED,NORMAL,2017-12-31T00:00:00.000Z,103,Smoothie King Center,HOME,105.0,103.0
MIA,92,ORL,95,42601,COMPLETED,NORMAL,2017-12-31T00:00:00.000Z,89,Amway Center,HOME,117.0,111.0
POR,97,ATL,91,42602,COMPLETED,NORMAL,2017-12-31T00:30:00.000Z,20,Philips Arena,HOME,89.0,104.0
CLE,86,UTA,98,42603,COMPLETED,NORMAL,2017-12-31T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,101.0,104.0
MEM,107,GSW,101,42604,COMPLETED,NORMAL,2017-12-31T01:30:00.000Z,95,Oracle Arena,HOME,128.0,141.0
PHI,85,DEN,99,42605,COMPLETED,NORMAL,2017-12-31T02:00:00.000Z,19,Pepsi Center,HOME,107.0,102.0
CHI,89,WAS,94,42606,COMPLETED,NORMAL,2017-12-31T20:30:00.000Z,13,Capital One Arena,HOME,110.0,114.0
MIN,100,IND,87,42607,COMPLETED,NORMAL,2017-12-31T22:00:00.000Z,81,Bankers Life Fieldhouse,HOME,107.0,90.0
BRO,84,BOS,82,42608,COMPLETED,NORMAL,2017-12-31T22:30:00.000Z,27,TD Garden,HOME,105.0,108.0
DAL,108,OKL,96,42609,COMPLETED,NORMAL,2018-01-01T00:00:00.000Z,90,Chesapeake Energy Arena,HOME,116.0,113.0
MEM,107,SAC,103,42610,COMPLETED,NORMAL,2018-01-01T00:00:00.000Z,97,Sleep Train Arena,HOME,114.0,96.0
CHA,93,LAC,102,42611,COMPLETED,NORMAL,2018-01-01T00:00:00.000Z,25,Staples Center,HOME,98.0,106.0
LAL,105,HOU,109,42612,COMPLETED,NORMAL,2018-01-01T00:00:00.000Z,102,Toyota Center,HOME,142.0,148.0
PHI,85,PHX,104,42613,COMPLETED,NORMAL,2018-01-01T01:00:00.000Z,98,Talking Stick Resort Arena,HOME,123.0,110.0
ORL,95,BRO,84,42614,COMPLETED,NORMAL,2018-01-02T00:30:00.000Z,78,Barclays Center,HOME,95.0,98.0
MIL,90,TOR,81,42615,COMPLETED,NORMAL,2018-01-02T00:30:00.000Z,1,Air Canada Center,HOME,127.0,131.0
LAL,105,MIN,100,42616,COMPLETED,NORMAL,2018-01-02T01:00:00.000Z,94,Target Center,HOME,96.0,114.0
POR,97,CHI,89,42617,COMPLETED,NORMAL,2018-01-02T01:00:00.000Z,10,KeyBank Center,HOME,124.0,120.0
POR,97,CLE,86,42618,COMPLETED,NORMAL,2018-01-03T00:00:00.000Z,80,Quicken Loans Arena,HOME,110.0,127.0
SAS,106,NYK,83,42619,COMPLETED,NORMAL,2018-01-03T00:30:00.000Z,12,Madison Square Garden,HOME,100.0,91.0
ATL,91,PHX,104,42620,COMPLETED,NORMAL,2018-01-03T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,103.0,104.0
CHA,93,SAC,103,42621,COMPLETED,NORMAL,2018-01-03T03:00:00.000Z,97,Sleep Train Arena,HOME,131.0,111.0
MEM,107,LAC,102,42622,COMPLETED,NORMAL,2018-01-03T03:30:00.000Z,25,Staples Center,HOME,105.0,113.0
NYK,83,WAS,94,42623,COMPLETED,NORMAL,2018-01-04T00:00:00.000Z,13,Capital One Arena,HOME,103.0,121.0
SAS,106,PHI,85,42624,COMPLETED,NORMAL,2018-01-04T00:00:00.000Z,29,Wells Fargo Center,HOME,106.0,112.0
HOU,109,ORL,95,42625,COMPLETED,NORMAL,2018-01-04T00:00:00.000Z,89,Amway Center,HOME,116.0,98.0
DET,88,MIA,92,42626,COMPLETED,NORMAL,2018-01-04T00:30:00.000Z,86,American Airlines Arena,HOME,104.0,111.0
MIN,100,BRO,84,42627,COMPLETED,NORMAL,2018-01-04T00:30:00.000Z,78,Barclays Center,HOME,97.0,98.0
CLE,86,BOS,82,42628,COMPLETED,NORMAL,2018-01-04T01:00:00.000Z,27,TD Garden,HOME,88.0,102.0
IND,87,MIL,90,42629,COMPLETED,NORMAL,2018-01-04T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,101.0,122.0
TOR,81,CHI,89,42630,COMPLETED,NORMAL,2018-01-04T01:00:00.000Z,10,KeyBank Center,HOME,124.0,115.0
GSW,101,DAL,108,42631,COMPLETED,NORMAL,2018-01-04T01:30:00.000Z,2,American Airlines Center,HOME,125.0,122.0
PHX,104,DEN,99,42632,COMPLETED,NORMAL,2018-01-04T02:00:00.000Z,19,Pepsi Center,HOME,111.0,134.0
NOP,110,UTA,98,42633,COMPLETED,NORMAL,2018-01-04T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,108.0,98.0
OKL,96,LAL,105,42634,COMPLETED,NORMAL,2018-01-04T03:30:00.000Z,25,Staples Center,HOME,133.0,96.0
GSW,101,HOU,109,42635,COMPLETED,NORMAL,2018-01-05T01:00:00.000Z,102,Toyota Center,HOME,124.0,114.0
OKL,96,LAC,102,42636,COMPLETED,NORMAL,2018-01-05T03:30:00.000Z,25,Staples Center,HOME,127.0,117.0
DET,88,PHI,85,42638,COMPLETED,NORMAL,2018-01-06T00:00:00.000Z,29,Wells Fargo Center,HOME,78.0,114.0
MIN,100,BOS,82,42639,COMPLETED,NORMAL,2018-01-06T00:00:00.000Z,27,TD Garden,HOME,84.0,91.0
NYK,83,MIA,92,42637,COMPLETED,NORMAL,2018-01-06T01:00:00.000Z,86,American Airlines Arena,HOME,103.0,107.0
TOR,81,MIL,90,42640,COMPLETED,NORMAL,2018-01-06T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,129.0,110.0
CHI,89,DAL,108,42641,COMPLETED,NORMAL,2018-01-06T01:30:00.000Z,2,American Airlines Center,HOME,127.0,124.0
PHX,104,SAS,106,42642,COMPLETED,NORMAL,2018-01-06T01:30:00.000Z,99,AT&T Center,HOME,89.0,103.0
UTA,98,DEN,99,42643,COMPLETED,NORMAL,2018-01-06T02:00:00.000Z,19,Pepsi Center,HOME,91.0,99.0
WAS,94,MEM,107,42644,COMPLETED,NORMAL,2018-01-06T02:30:00.000Z,100,FedEx Forum,HOME,102.0,100.0
ATL,91,POR,97,42645,COMPLETED,NORMAL,2018-01-06T03:00:00.000Z,91,Moda Center,HOME,89.0,110.0
CHA,93,LAL,105,42646,COMPLETED,NORMAL,2018-01-06T03:30:00.000Z,25,Staples Center,HOME,108.0,94.0
GSW,101,LAC,102,42647,COMPLETED,NORMAL,2018-01-06T20:30:00.000Z,25,Staples Center,HOME,121.0,105.0
BOS,82,BRO,84,42648,COMPLETED,NORMAL,2018-01-06T23:00:00.000Z,78,Barclays Center,HOME,87.0,85.0
HOU,109,DET,88,42649,COMPLETED,NORMAL,2018-01-07T00:00:00.000Z,145,Little Caesars Arena,HOME,101.0,108.0
CLE,86,ORL,95,42650,COMPLETED,NORMAL,2018-01-07T00:00:00.000Z,89,Amway Center,HOME,131.0,127.0
CHI,89,IND,87,42651,COMPLETED,NORMAL,2018-01-07T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,86.0,125.0
MIL,90,WAS,94,42652,COMPLETED,NORMAL,2018-01-07T01:00:00.000Z,13,Capital One Arena,HOME,110.0,103.0
NOP,110,MIN,100,42653,COMPLETED,NORMAL,2018-01-07T02:00:00.000Z,94,Target Center,HOME,98.0,116.0
DEN,99,SAC,103,42654,COMPLETED,NORMAL,2018-01-07T03:00:00.000Z,97,Sleep Train Arena,HOME,98.0,106.0
UTA,98,MIA,92,42655,COMPLETED,NORMAL,2018-01-07T20:30:00.000Z,86,American Airlines Arena,HOME,102.0,103.0
NYK,83,DAL,108,42656,COMPLETED,NORMAL,2018-01-08T00:00:00.000Z,2,American Airlines Center,HOME,100.0,96.0
OKL,96,PHX,104,42657,COMPLETED,NORMAL,2018-01-08T01:00:00.000Z,98,Talking Stick Resort Arena,HOME,100.0,114.0
SAS,106,POR,97,42658,COMPLETED,NORMAL,2018-01-08T02:00:00.000Z,91,Moda Center,HOME,110.0,111.0
ATL,91,LAL,105,42659,COMPLETED,NORMAL,2018-01-08T02:30:00.000Z,25,Staples Center,HOME,113.0,132.0
MIL,90,IND,87,42660,COMPLETED,NORMAL,2018-01-09T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,96.0,109.0
TOR,81,BRO,84,42661,COMPLETED,NORMAL,2018-01-09T00:30:00.000Z,78,Barclays Center,HOME,114.0,113.0
CLE,86,MIN,100,42662,COMPLETED,NORMAL,2018-01-09T01:00:00.000Z,94,Target Center,HOME,99.0,127.0
HOU,109,CHI,89,42663,COMPLETED,NORMAL,2018-01-09T01:00:00.000Z,10,KeyBank Center,HOME,116.0,107.0
DET,88,NOP,110,42664,COMPLETED,NORMAL,2018-01-09T01:00:00.000Z,103,Smoothie King Center,HOME,109.0,112.0
SAS,106,SAC,103,42665,COMPLETED,NORMAL,2018-01-09T03:00:00.000Z,97,Sleep Train Arena,HOME,107.0,100.0
ATL,91,LAC,102,42666,COMPLETED,NORMAL,2018-01-09T03:30:00.000Z,25,Staples Center,HOME,107.0,108.0
DEN,99,GSW,101,42667,COMPLETED,NORMAL,2018-01-09T03:30:00.000Z,95,Oracle Arena,HOME,114.0,124.0
MIA,92,TOR,81,42668,COMPLETED,NORMAL,2018-01-10T00:30:00.000Z,1,Air Canada Center,HOME,90.0,89.0
POR,97,OKL,96,42669,COMPLETED,NORMAL,2018-01-10T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,117.0,106.0
ORL,95,DAL,108,42670,COMPLETED,NORMAL,2018-01-10T01:30:00.000Z,2,American Airlines Center,HOME,99.0,114.0
SAC,103,LAL,105,42671,COMPLETED,NORMAL,2018-01-10T03:30:00.000Z,25,Staples Center,HOME,86.0,99.0
MIA,92,IND,87,42672,COMPLETED,NORMAL,2018-01-11T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,114.0,106.0
DAL,108,CHA,93,42673,COMPLETED,NORMAL,2018-01-11T00:00:00.000Z,87,Spectrum Center,HOME,115.0,111.0
UTA,98,WAS,94,42674,COMPLETED,NORMAL,2018-01-11T00:00:00.000Z,13,Capital One Arena,HOME,107.0,104.0
CHI,89,NYK,83,42675,COMPLETED,NORMAL,2018-01-11T00:30:00.000Z,12,Madison Square Garden,HOME,122.0,119.0
DET,88,BRO,84,42676,COMPLETED,NORMAL,2018-01-11T00:30:00.000Z,78,Barclays Center,HOME,114.0,80.0
ORL,95,MIL,90,42677,COMPLETED,NORMAL,2018-01-11T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,103.0,110.0
OKL,96,MIN,100,42678,COMPLETED,NORMAL,2018-01-11T01:00:00.000Z,94,Target Center,HOME,88.0,104.0
POR,97,HOU,109,42679,COMPLETED,NORMAL,2018-01-11T01:00:00.000Z,102,Toyota Center,HOME,112.0,121.0
NOP,110,MEM,107,42680,COMPLETED,NORMAL,2018-01-11T01:00:00.000Z,100,FedEx Forum,HOME,102.0,105.0
ATL,91,DEN,99,42681,COMPLETED,NORMAL,2018-01-11T02:00:00.000Z,19,Pepsi Center,HOME,110.0,97.0
LAC,102,GSW,101,42682,COMPLETED,NORMAL,2018-01-11T03:30:00.000Z,95,Oracle Arena,HOME,125.0,106.0
BOS,82,PHI,85,42683,COMPLETED,NORMAL,2018-01-11T20:00:00.000Z,29,Wells Fargo Center,HOME,114.0,103.0
